basename,light_lighting,light_background,light_exposure,light_color,emotion,eyes_left,eyes_right,headwear,camera,blur,low_resolution,object,filename
a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0018.jpg,1,-2,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0018.jpg
a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0011.jpg,1,-2,0,0,4,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0011.jpg
a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0004.jpg,2,-2,0,0,4,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0004.jpg
a1bbb6af-20f1-40fd-a2b5-0371a09a76dc.mp4.0027.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bbb6af-20f1-40fd-a2b5-0371a09a76dc.mp4.0027.jpg
a1bbb6af-20f1-40fd-a2b5-0371a09a76dc.mp4.0009.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bbb6af-20f1-40fd-a2b5-0371a09a76dc.mp4.0009.jpg
a1bbb6af-20f1-40fd-a2b5-0371a09a76dc.mp4.0001.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bbb6af-20f1-40fd-a2b5-0371a09a76dc.mp4.0001.jpg
a1ad2720-f614-455c-b108-cfb88d85e4d6.mp4.0030.jpg,0,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1ad2720-f614-455c-b108-cfb88d85e4d6.mp4.0030.jpg
a1ad2720-f614-455c-b108-cfb88d85e4d6.mp4.0022.jpg,0,0,0,0,0,0,0,2,0,1,0,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1ad2720-f614-455c-b108-cfb88d85e4d6.mp4.0022.jpg
a1ad2720-f614-455c-b108-cfb88d85e4d6.mp4.0013.jpg,0,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1ad2720-f614-455c-b108-cfb88d85e4d6.mp4.0013.jpg
a1a9f482-4af2-4e0c-9157-eb6cc6f40ae2.mp4.0015.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1a9f482-4af2-4e0c-9157-eb6cc6f40ae2.mp4.0015.jpg
a1a9f482-4af2-4e0c-9157-eb6cc6f40ae2.mp4.0008.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1a9f482-4af2-4e0c-9157-eb6cc6f40ae2.mp4.0008.jpg
a1a9f482-4af2-4e0c-9157-eb6cc6f40ae2.mp4.0006.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1a9f482-4af2-4e0c-9157-eb6cc6f40ae2.mp4.0006.jpg
a0f414c2-5eec-4d3a-b5ca-5a2414313c15.mp4.0030.jpg,1,2,-1,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a0f414c2-5eec-4d3a-b5ca-5a2414313c15.mp4.0030.jpg
a0f414c2-5eec-4d3a-b5ca-5a2414313c15.mp4.0025.jpg,1,2,-1,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a0f414c2-5eec-4d3a-b5ca-5a2414313c15.mp4.0025.jpg
a0f414c2-5eec-4d3a-b5ca-5a2414313c15.mp4.0003.jpg,1,2,-2,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a0f414c2-5eec-4d3a-b5ca-5a2414313c15.mp4.0003.jpg
a0e3d4c3-8ec5-4341-811a-97386a513c67.mp4.0030.jpg,0,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a0e3d4c3-8ec5-4341-811a-97386a513c67.mp4.0030.jpg
a0e3d4c3-8ec5-4341-811a-97386a513c67.mp4.0023.jpg,0,0,0,0,-1,-6,-6,0,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a0e3d4c3-8ec5-4341-811a-97386a513c67.mp4.0023.jpg
a0e3d4c3-8ec5-4341-811a-97386a513c67.mp4.0014.jpg,0,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a0e3d4c3-8ec5-4341-811a-97386a513c67.mp4.0014.jpg
99903914-a983-454c-b6fe-008559daca95.quicktime.0027.jpg,2,1,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/99903914-a983-454c-b6fe-008559daca95.quicktime.0027.jpg
99903914-a983-454c-b6fe-008559daca95.quicktime.0021.jpg,2,1,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/99903914-a983-454c-b6fe-008559daca95.quicktime.0021.jpg
99903914-a983-454c-b6fe-008559daca95.quicktime.0002.jpg,0,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/99903914-a983-454c-b6fe-008559daca95.quicktime.0002.jpg
9937386d-fde1-44ab-9356-af5c1f0a4542.mp4.0036.jpg,2,2,-1,0,0,0,-6,2,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9937386d-fde1-44ab-9356-af5c1f0a4542.mp4.0036.jpg
9937386d-fde1-44ab-9356-af5c1f0a4542.mp4.0034.jpg,2,2,-1,0,0,-2,-2,2,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9937386d-fde1-44ab-9356-af5c1f0a4542.mp4.0034.jpg
9937386d-fde1-44ab-9356-af5c1f0a4542.mp4.0021.jpg,2,1,-1,0,4,0,0,2,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9937386d-fde1-44ab-9356-af5c1f0a4542.mp4.0021.jpg
98854054-395c-4a81-9e18-806c4a6d9ce8.quicktime.0019.jpg,1,0,0,0,0,-6,-6,0,0,4,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/98854054-395c-4a81-9e18-806c4a6d9ce8.quicktime.0019.jpg
98854054-395c-4a81-9e18-806c4a6d9ce8.quicktime.0015.jpg,1,0,0,0,0,-6,-6,0,0,4,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/98854054-395c-4a81-9e18-806c4a6d9ce8.quicktime.0015.jpg
98854054-395c-4a81-9e18-806c4a6d9ce8.quicktime.0008.jpg,1,0,0,0,0,-6,-6,0,0,4,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/98854054-395c-4a81-9e18-806c4a6d9ce8.quicktime.0008.jpg
988109e9-8822-4067-a94c-23418cad9516.mp4.0016.jpg,1,0,0,0,0,0,0,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/988109e9-8822-4067-a94c-23418cad9516.mp4.0016.jpg
988109e9-8822-4067-a94c-23418cad9516.mp4.0012.jpg,1,0,0,0,0,0,0,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/988109e9-8822-4067-a94c-23418cad9516.mp4.0012.jpg
988109e9-8822-4067-a94c-23418cad9516.mp4.0004.jpg,1,0,0,0,0,0,0,0,0,3,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/988109e9-8822-4067-a94c-23418cad9516.mp4.0004.jpg
97568392-b916-4130-be25-df3cfb3b1872.quicktime.0027.jpg,0,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/97568392-b916-4130-be25-df3cfb3b1872.quicktime.0027.jpg
97568392-b916-4130-be25-df3cfb3b1872.quicktime.0021.jpg,0,0,0,0,0,-6,0,0,0,3,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/97568392-b916-4130-be25-df3cfb3b1872.quicktime.0021.jpg
97568392-b916-4130-be25-df3cfb3b1872.quicktime.0007.jpg,0,0,0,0,0,-6,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/97568392-b916-4130-be25-df3cfb3b1872.quicktime.0007.jpg
9518630c-305b-451b-aa9d-1566664aef70.mp4.0016.jpg,1,0,0,1,0,-6,-2,2,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9518630c-305b-451b-aa9d-1566664aef70.mp4.0016.jpg
9518630c-305b-451b-aa9d-1566664aef70.mp4.0015.jpg,1,0,0,1,0,-6,-2,2,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9518630c-305b-451b-aa9d-1566664aef70.mp4.0015.jpg
9518630c-305b-451b-aa9d-1566664aef70.mp4.0009.jpg,1,0,0,1,0,-6,-2,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9518630c-305b-451b-aa9d-1566664aef70.mp4.0009.jpg
9498442c-997d-45d0-b01b-3e8e2ad0f0dc.quicktime.0021.jpg,1,1,-1,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9498442c-997d-45d0-b01b-3e8e2ad0f0dc.quicktime.0021.jpg
9498442c-997d-45d0-b01b-3e8e2ad0f0dc.quicktime.0016.jpg,1,1,-1,0,0,-6,-6,0,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9498442c-997d-45d0-b01b-3e8e2ad0f0dc.quicktime.0016.jpg
9498442c-997d-45d0-b01b-3e8e2ad0f0dc.quicktime.0009.jpg,1,1,-1,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9498442c-997d-45d0-b01b-3e8e2ad0f0dc.quicktime.0009.jpg
94768983-9e40-4fab-b7ed-e8ec3f38cdd4.mp4.0044.jpg,0,0,0,0,2,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94768983-9e40-4fab-b7ed-e8ec3f38cdd4.mp4.0044.jpg
94768983-9e40-4fab-b7ed-e8ec3f38cdd4.mp4.0041.jpg,0,0,0,0,2,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94768983-9e40-4fab-b7ed-e8ec3f38cdd4.mp4.0041.jpg
94768983-9e40-4fab-b7ed-e8ec3f38cdd4.mp4.0028.jpg,0,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94768983-9e40-4fab-b7ed-e8ec3f38cdd4.mp4.0028.jpg
94335421-745b-4955-a229-f9821b2082b9.mp4.0032.jpg,0,0,0,0,4,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94335421-745b-4955-a229-f9821b2082b9.mp4.0032.jpg
94335421-745b-4955-a229-f9821b2082b9.mp4.0030.jpg,0,0,0,0,-1,0,0,0,0,0,0,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94335421-745b-4955-a229-f9821b2082b9.mp4.0030.jpg
94335421-745b-4955-a229-f9821b2082b9.mp4.0006.jpg,0,0,0,0,1,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94335421-745b-4955-a229-f9821b2082b9.mp4.0006.jpg
94089059-ef03-4e31-b863-67e8a3e12993.mp4.0013.jpg,1,-2,0,0,-1,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94089059-ef03-4e31-b863-67e8a3e12993.mp4.0013.jpg
94089059-ef03-4e31-b863-67e8a3e12993.mp4.0006.jpg,1,-2,0,0,-1,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94089059-ef03-4e31-b863-67e8a3e12993.mp4.0006.jpg
94089059-ef03-4e31-b863-67e8a3e12993.mp4.0002.jpg,1,-2,0,0,-1,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/94089059-ef03-4e31-b863-67e8a3e12993.mp4.0002.jpg
92882218-21c1-49d9-b419-d79ba0c3d83c.quicktime.0027.jpg,2,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/92882218-21c1-49d9-b419-d79ba0c3d83c.quicktime.0027.jpg
92882218-21c1-49d9-b419-d79ba0c3d83c.quicktime.0012.jpg,2,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/92882218-21c1-49d9-b419-d79ba0c3d83c.quicktime.0012.jpg
92882218-21c1-49d9-b419-d79ba0c3d83c.quicktime.0003.jpg,2,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/92882218-21c1-49d9-b419-d79ba0c3d83c.quicktime.0003.jpg
9277840b-a1ff-4011-9507-0db1114d70ed.quicktime.0022.jpg,0,0,0,0,0,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9277840b-a1ff-4011-9507-0db1114d70ed.quicktime.0022.jpg
9277840b-a1ff-4011-9507-0db1114d70ed.quicktime.0018.jpg,1,0,0,0,0,0,0,0,0,3,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/9277840b-a1ff-4011-9507-0db1114d70ed.quicktime.0018.jpg
90746549-a716-4942-a190-c7470286b107.quicktime.0028.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/90746549-a716-4942-a190-c7470286b107.quicktime.0028.jpg
90746549-a716-4942-a190-c7470286b107.quicktime.0017.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/90746549-a716-4942-a190-c7470286b107.quicktime.0017.jpg
90746549-a716-4942-a190-c7470286b107.quicktime.0011.jpg,1,0,-1,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/90746549-a716-4942-a190-c7470286b107.quicktime.0011.jpg
90533500-7841-4291-9c8b-7b99f2a870dc.quicktime.0027.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/90533500-7841-4291-9c8b-7b99f2a870dc.quicktime.0027.jpg
90533500-7841-4291-9c8b-7b99f2a870dc.quicktime.0019.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/90533500-7841-4291-9c8b-7b99f2a870dc.quicktime.0019.jpg
90533500-7841-4291-9c8b-7b99f2a870dc.quicktime.0005.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/90533500-7841-4291-9c8b-7b99f2a870dc.quicktime.0005.jpg
88599334-93a6-4319-adcf-67321f02a100.mp4.0043.jpg,1,1,0,2,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/88599334-93a6-4319-adcf-67321f02a100.mp4.0043.jpg
88599334-93a6-4319-adcf-67321f02a100.mp4.0040.jpg,1,1,0,2,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/88599334-93a6-4319-adcf-67321f02a100.mp4.0040.jpg
88599334-93a6-4319-adcf-67321f02a100.mp4.0034.jpg,1,1,0,2,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/88599334-93a6-4319-adcf-67321f02a100.mp4.0034.jpg
88274218-2607-4dfa-a181-e6a73372083d.quicktime.0029.jpg,1,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/88274218-2607-4dfa-a181-e6a73372083d.quicktime.0029.jpg
88274218-2607-4dfa-a181-e6a73372083d.quicktime.0028.jpg,1,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/88274218-2607-4dfa-a181-e6a73372083d.quicktime.0028.jpg
88274218-2607-4dfa-a181-e6a73372083d.quicktime.0018.jpg,1,0,0,0,0,-5,-5,0,0,4,2,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/88274218-2607-4dfa-a181-e6a73372083d.quicktime.0018.jpg
86871443-7b0f-410b-8bba-9d8f1b9feb3e.mp4.0021.jpg,1,0,0,0,0,-6,-6,0,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/86871443-7b0f-410b-8bba-9d8f1b9feb3e.mp4.0021.jpg
86871443-7b0f-410b-8bba-9d8f1b9feb3e.mp4.0017.jpg,1,0,0,0,0,-6,-6,0,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/86871443-7b0f-410b-8bba-9d8f1b9feb3e.mp4.0017.jpg
86871443-7b0f-410b-8bba-9d8f1b9feb3e.mp4.0009.jpg,1,0,0,0,0,-6,-6,0,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/86871443-7b0f-410b-8bba-9d8f1b9feb3e.mp4.0009.jpg
86419913-f066-4a91-ad41-05829fdc699d.mp4.0027.jpg,0,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/86419913-f066-4a91-ad41-05829fdc699d.mp4.0027.jpg
86419913-f066-4a91-ad41-05829fdc699d.mp4.0025.jpg,0,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/86419913-f066-4a91-ad41-05829fdc699d.mp4.0025.jpg
86419913-f066-4a91-ad41-05829fdc699d.mp4.0002.jpg,0,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/86419913-f066-4a91-ad41-05829fdc699d.mp4.0002.jpg
8567908f-ff03-4574-974f-635c4806f1ba.mp4.0019.jpg,0,0,0,0,2,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/8567908f-ff03-4574-974f-635c4806f1ba.mp4.0019.jpg
8567908f-ff03-4574-974f-635c4806f1ba.mp4.0016.jpg,0,0,0,0,2,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/8567908f-ff03-4574-974f-635c4806f1ba.mp4.0016.jpg
8567908f-ff03-4574-974f-635c4806f1ba.mp4.0002.jpg,0,0,0,0,2,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/8567908f-ff03-4574-974f-635c4806f1ba.mp4.0002.jpg
84383830-f510-4272-ab8a-2e6ce5635be7.mp4.0011.jpg,1,1,0,0,0,0,0,2,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/84383830-f510-4272-ab8a-2e6ce5635be7.mp4.0011.jpg
84383830-f510-4272-ab8a-2e6ce5635be7.mp4.0009.jpg,1,1,0,0,0,0,0,2,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/84383830-f510-4272-ab8a-2e6ce5635be7.mp4.0009.jpg
84383830-f510-4272-ab8a-2e6ce5635be7.mp4.0005.jpg,1,1,0,0,0,0,0,2,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/84383830-f510-4272-ab8a-2e6ce5635be7.mp4.0005.jpg
82333909-3648-4f09-b22d-29f17b250acc.mp4.0038.jpg,1,0,0,0,-1,0,0,0,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/82333909-3648-4f09-b22d-29f17b250acc.mp4.0038.jpg
82333909-3648-4f09-b22d-29f17b250acc.mp4.0006.jpg,1,0,0,0,0,0,0,0,0,3,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/82333909-3648-4f09-b22d-29f17b250acc.mp4.0006.jpg
82333909-3648-4f09-b22d-29f17b250acc.mp4.0003.jpg,1,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/82333909-3648-4f09-b22d-29f17b250acc.mp4.0003.jpg
81444434-c1ad-4675-b843-8d11c35cf1da.mp4.0025.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/81444434-c1ad-4675-b843-8d11c35cf1da.mp4.0025.jpg
81444434-c1ad-4675-b843-8d11c35cf1da.mp4.0014.jpg,1,0,0,0,0,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/81444434-c1ad-4675-b843-8d11c35cf1da.mp4.0014.jpg
81444434-c1ad-4675-b843-8d11c35cf1da.mp4.0012.jpg,1,0,0,0,4,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/81444434-c1ad-4675-b843-8d11c35cf1da.mp4.0012.jpg
8055017f-f35b-493d-9052-294de6b8086d.mp4.0039.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/8055017f-f35b-493d-9052-294de6b8086d.mp4.0039.jpg
8055017f-f35b-493d-9052-294de6b8086d.mp4.0025.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/8055017f-f35b-493d-9052-294de6b8086d.mp4.0025.jpg
8055017f-f35b-493d-9052-294de6b8086d.mp4.0015.jpg,0,0,0,0,0,0,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/8055017f-f35b-493d-9052-294de6b8086d.mp4.0015.jpg
76887149-2d31-4508-83cb-568566b0e997.quicktime.0026.jpg,0,0,0,0,0,0,0,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/76887149-2d31-4508-83cb-568566b0e997.quicktime.0026.jpg
76887149-2d31-4508-83cb-568566b0e997.quicktime.0021.jpg,0,0,0,0,0,-2,-2,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/76887149-2d31-4508-83cb-568566b0e997.quicktime.0021.jpg
76887149-2d31-4508-83cb-568566b0e997.quicktime.0010.jpg,0,0,0,0,0,0,0,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/76887149-2d31-4508-83cb-568566b0e997.quicktime.0010.jpg
74850254-f8c8-41f2-a661-4e120963f522.quicktime.0023.jpg,1,1,0,0,0,0,0,0,0,6,2,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/74850254-f8c8-41f2-a661-4e120963f522.quicktime.0023.jpg
74850254-f8c8-41f2-a661-4e120963f522.quicktime.0009.jpg,1,1,0,0,0,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/74850254-f8c8-41f2-a661-4e120963f522.quicktime.0009.jpg
74850254-f8c8-41f2-a661-4e120963f522.quicktime.0005.jpg,1,1,0,0,0,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/74850254-f8c8-41f2-a661-4e120963f522.quicktime.0005.jpg
73146212-b5cd-4851-9102-62a8decb402c.quicktime.0006.jpg,2,0,-1,0,0,0,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/73146212-b5cd-4851-9102-62a8decb402c.quicktime.0006.jpg
73146212-b5cd-4851-9102-62a8decb402c.quicktime.0005.jpg,2,0,-1,0,0,0,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/73146212-b5cd-4851-9102-62a8decb402c.quicktime.0005.jpg
73146212-b5cd-4851-9102-62a8decb402c.quicktime.0001.jpg,2,0,-1,0,0,0,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/73146212-b5cd-4851-9102-62a8decb402c.quicktime.0001.jpg
72669505-497d-4d22-bc0f-5375c6de4402.quicktime.0028.jpg,1,2,-1,0,0,-2,-2,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/72669505-497d-4d22-bc0f-5375c6de4402.quicktime.0028.jpg
72669505-497d-4d22-bc0f-5375c6de4402.quicktime.0025.jpg,1,2,-1,0,0,-2,-2,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/72669505-497d-4d22-bc0f-5375c6de4402.quicktime.0025.jpg
72669505-497d-4d22-bc0f-5375c6de4402.quicktime.0012.jpg,1,2,-1,0,0,-2,-2,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/72669505-497d-4d22-bc0f-5375c6de4402.quicktime.0012.jpg
7044521e-7280-4e02-8eee-f90d768d32bc.mp4.0031.jpg,0,2,-1,0,2,-6,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/7044521e-7280-4e02-8eee-f90d768d32bc.mp4.0031.jpg
7044521e-7280-4e02-8eee-f90d768d32bc.mp4.0017.jpg,1,2,-1,0,0,-6,0,0,0,5,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/7044521e-7280-4e02-8eee-f90d768d32bc.mp4.0017.jpg
7044521e-7280-4e02-8eee-f90d768d32bc.mp4.0006.jpg,0,2,-1,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/7044521e-7280-4e02-8eee-f90d768d32bc.mp4.0006.jpg
7041843e-3584-4361-9b66-dc367143849f.quicktime.0006.jpg,0,0,0,0,0,0,0,0,0,6,2,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/7041843e-3584-4361-9b66-dc367143849f.quicktime.0006.jpg
7041843e-3584-4361-9b66-dc367143849f.quicktime.0003.jpg,0,0,0,0,0,-2,-6,0,0,3,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/7041843e-3584-4361-9b66-dc367143849f.quicktime.0003.jpg
7041843e-3584-4361-9b66-dc367143849f.quicktime.0001.jpg,0,0,0,0,0,0,0,0,0,0,0,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/7041843e-3584-4361-9b66-dc367143849f.quicktime.0001.jpg
68516184-65de-4595-abdc-2b91823e0ae9.mp4.0015.jpg,1,0,0,0,0,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/68516184-65de-4595-abdc-2b91823e0ae9.mp4.0015.jpg
