basename;light_lighting;light_background;light_exposure;light_color;emotion;eyes_left;eyes_right;headwear;camera;blur;low_resolution;object;filename;const_left;const_right;genome
703290a2-7bcd-44e1-a946-8899e0c44747.mp4.0009.jpg;0;0;0;0;0;-1;-1;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/703290a2-7bcd-44e1-a946-8899e0c44747.mp4.0009.jpg;0.22;0.2;asian
696498d9-2570-4799-92c0-8b8699110ee0.mp4.0022.jpg;0;0;-1;0;4;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/696498d9-2570-4799-92c0-8b8699110ee0.mp4.0022.jpg;0.27;0.31;asian
696498d9-2570-4799-92c0-8b8699110ee0.mp4.0021.jpg;0;0;-1;0;4;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/696498d9-2570-4799-92c0-8b8699110ee0.mp4.0021.jpg;0.31;0.29;african
696498d9-2570-4799-92c0-8b8699110ee0.mp4.0004.jpg;0;0;-1;0;4;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/696498d9-2570-4799-92c0-8b8699110ee0.mp4.0004.jpg;0.29;0.29;asian
680412ef-68b3-49a0-83b2-26872fa8ca17.quicktime.0018.jpg;0;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/680412ef-68b3-49a0-83b2-26872fa8ca17.quicktime.0018.jpg;0.26;0.24;african
680412ef-68b3-49a0-83b2-26872fa8ca17.quicktime.0011.jpg;0;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/680412ef-68b3-49a0-83b2-26872fa8ca17.quicktime.0011.jpg;0.29;0.25;african
680412ef-68b3-49a0-83b2-26872fa8ca17.quicktime.0002.jpg;0;0;0;0;-1;-6;-6;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/680412ef-68b3-49a0-83b2-26872fa8ca17.quicktime.0002.jpg;0.43;0.97;european
650225a5-c2d9-4bfe-83b4-3f4733930ad7.mp4.0045.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/650225a5-c2d9-4bfe-83b4-3f4733930ad7.mp4.0045.jpg;0.23;0.21;asian
650225a5-c2d9-4bfe-83b4-3f4733930ad7.mp4.0009.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/650225a5-c2d9-4bfe-83b4-3f4733930ad7.mp4.0009.jpg;0.19;0.21;asian
650225a5-c2d9-4bfe-83b4-3f4733930ad7.mp4.0004.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/650225a5-c2d9-4bfe-83b4-3f4733930ad7.mp4.0004.jpg;0.21;0.18;asian
641940c7-540d-4337-8235-362226ab356d.mp4.0016.jpg;1;2;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/641940c7-540d-4337-8235-362226ab356d.mp4.0016.jpg;0.27;0.25;asian
641940c7-540d-4337-8235-362226ab356d.mp4.0012.jpg;0;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/641940c7-540d-4337-8235-362226ab356d.mp4.0012.jpg;0.23;0.26;asian
641940c7-540d-4337-8235-362226ab356d.mp4.0010.jpg;0;0;-1;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/641940c7-540d-4337-8235-362226ab356d.mp4.0010.jpg;0.28;0.33;european
638274eb-178e-4ff1-9b94-782e120eb5a1.mp4.0031.jpg;2;0;0;0;0;-6;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/638274eb-178e-4ff1-9b94-782e120eb5a1.mp4.0031.jpg;0.19;0.15;asian
638274eb-178e-4ff1-9b94-782e120eb5a1.mp4.0021.jpg;2;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/638274eb-178e-4ff1-9b94-782e120eb5a1.mp4.0021.jpg;0.23;0.23;african
638274eb-178e-4ff1-9b94-782e120eb5a1.mp4.0001.jpg;1;0;0;0;0;0;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/638274eb-178e-4ff1-9b94-782e120eb5a1.mp4.0001.jpg;0.24;0.24;asian
623698ab-1844-4c6f-b3cc-373fc9641b31.mp4.0027.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/623698ab-1844-4c6f-b3cc-373fc9641b31.mp4.0027.jpg;0.25;0.24;european
623698ab-1844-4c6f-b3cc-373fc9641b31.mp4.0016.jpg;1;0;0;0;4;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/623698ab-1844-4c6f-b3cc-373fc9641b31.mp4.0016.jpg;0.26;0.28;european
623698ab-1844-4c6f-b3cc-373fc9641b31.mp4.0004.jpg;1;0;0;0;4;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/623698ab-1844-4c6f-b3cc-373fc9641b31.mp4.0004.jpg;0.21;0.26;european
622020ed-99d9-4bc4-bca6-72aa69da2745.mp4.0015.jpg;1;0;0;0;2;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/622020ed-99d9-4bc4-bca6-72aa69da2745.mp4.0015.jpg;0.19;0.25;european
622020ed-99d9-4bc4-bca6-72aa69da2745.mp4.0014.jpg;1;0;0;0;2;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/622020ed-99d9-4bc4-bca6-72aa69da2745.mp4.0014.jpg;0.17;0.22;african
622020ed-99d9-4bc4-bca6-72aa69da2745.mp4.0007.jpg;1;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/622020ed-99d9-4bc4-bca6-72aa69da2745.mp4.0007.jpg;0.24;0.24;african
615264bc-bccb-4d6a-817b-8d469872540d.mp4.0028.jpg;0;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/615264bc-bccb-4d6a-817b-8d469872540d.mp4.0028.jpg;0.19;0.21;african
615264bc-bccb-4d6a-817b-8d469872540d.mp4.0025.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/615264bc-bccb-4d6a-817b-8d469872540d.mp4.0025.jpg;0.27;0.25;african
615264bc-bccb-4d6a-817b-8d469872540d.mp4.0020.jpg;0;1;0;0;-1;-2;-2;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/615264bc-bccb-4d6a-817b-8d469872540d.mp4.0020.jpg;0.13;0.17;african
588937fb-48a6-4b8d-b786-c7438ba8bf87.mp4.0029.jpg;0;0;0;0;2;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/588937fb-48a6-4b8d-b786-c7438ba8bf87.mp4.0029.jpg;0.27;0.31;european
588937fb-48a6-4b8d-b786-c7438ba8bf87.mp4.0007.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/588937fb-48a6-4b8d-b786-c7438ba8bf87.mp4.0007.jpg;0.33;0.26;european
588937fb-48a6-4b8d-b786-c7438ba8bf87.mp4.0003.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/588937fb-48a6-4b8d-b786-c7438ba8bf87.mp4.0003.jpg;0.31;0.31;european
586567ad-e23c-4ede-b66a-aef57db05c2c.quicktime.0005.jpg;1;0;0;0;-1;-6;-6;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/586567ad-e23c-4ede-b66a-aef57db05c2c.quicktime.0005.jpg;-1.0;-1.0;asian
586567ad-e23c-4ede-b66a-aef57db05c2c.quicktime.0003.jpg;1;0;0;0;0;1;1;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/586567ad-e23c-4ede-b66a-aef57db05c2c.quicktime.0003.jpg;0.33;0.37;african
586567ad-e23c-4ede-b66a-aef57db05c2c.quicktime.0002.jpg;1;0;0;0;0;1;1;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/586567ad-e23c-4ede-b66a-aef57db05c2c.quicktime.0002.jpg;0.28;0.33;asian
583565c1-c2ff-4907-ad66-3c9a0ec6e6cb.quicktime.0022.jpg;1;0;0;0;0;0;0;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/583565c1-c2ff-4907-ad66-3c9a0ec6e6cb.quicktime.0022.jpg;0.33;0.26;african
583565c1-c2ff-4907-ad66-3c9a0ec6e6cb.quicktime.0018.jpg;1;0;0;0;0;-2;-2;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/583565c1-c2ff-4907-ad66-3c9a0ec6e6cb.quicktime.0018.jpg;0.18;0.21;asian
583565c1-c2ff-4907-ad66-3c9a0ec6e6cb.quicktime.0013.jpg;1;0;0;0;0;0;0;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/583565c1-c2ff-4907-ad66-3c9a0ec6e6cb.quicktime.0013.jpg;0.21;0.23;african
560371e9-4ede-4ccf-b6c6-b3c759ced825.mp4.0042.jpg;0;0;0;0;4;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/560371e9-4ede-4ccf-b6c6-b3c759ced825.mp4.0042.jpg;0.19;0.22;asian
560371e9-4ede-4ccf-b6c6-b3c759ced825.mp4.0023.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/560371e9-4ede-4ccf-b6c6-b3c759ced825.mp4.0023.jpg;0.25;0.25;african
560371e9-4ede-4ccf-b6c6-b3c759ced825.mp4.0013.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/560371e9-4ede-4ccf-b6c6-b3c759ced825.mp4.0013.jpg;0.22;0.22;asian
547256f6-adc9-4fe6-a3ea-3a53d1ce550e.mp4.0036.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/547256f6-adc9-4fe6-a3ea-3a53d1ce550e.mp4.0036.jpg;0.27;0.25;european
547256f6-adc9-4fe6-a3ea-3a53d1ce550e.mp4.0033.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/547256f6-adc9-4fe6-a3ea-3a53d1ce550e.mp4.0033.jpg;0.25;0.25;european
547256f6-adc9-4fe6-a3ea-3a53d1ce550e.mp4.0008.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/547256f6-adc9-4fe6-a3ea-3a53d1ce550e.mp4.0008.jpg;0.27;0.25;european
543120e5-0e76-42e1-a44d-72fa2fadc69a.quicktime.0026.jpg;2;0;-2;0;0;-6;-6;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/543120e5-0e76-42e1-a44d-72fa2fadc69a.quicktime.0026.jpg;0.27;0.23;african
543120e5-0e76-42e1-a44d-72fa2fadc69a.quicktime.0022.jpg;2;0;-2;0;0;-6;-6;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/543120e5-0e76-42e1-a44d-72fa2fadc69a.quicktime.0022.jpg;0.27;0.29;african
543120e5-0e76-42e1-a44d-72fa2fadc69a.quicktime.0021.jpg;2;0;-2;0;0;-6;-6;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/543120e5-0e76-42e1-a44d-72fa2fadc69a.quicktime.0021.jpg;0.27;0.29;asian
531241d6-f15f-4a0e-8d8b-332a2013b51c.mp4.0023.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/531241d6-f15f-4a0e-8d8b-332a2013b51c.mp4.0023.jpg;0.23;0.23;asian
531241d6-f15f-4a0e-8d8b-332a2013b51c.mp4.0016.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/531241d6-f15f-4a0e-8d8b-332a2013b51c.mp4.0016.jpg;0.22;0.27;european
330069d3-00e8-40f4-82ed-44d324c5ecd3.quicktime.0026.jpg;0;0;0;0;0;-6;0;2;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/330069d3-00e8-40f4-82ed-44d324c5ecd3.quicktime.0026.jpg;0.27;0.23;asian
330069d3-00e8-40f4-82ed-44d324c5ecd3.quicktime.0014.jpg;0;0;0;0;0;0;0;2;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/330069d3-00e8-40f4-82ed-44d324c5ecd3.quicktime.0014.jpg;0.25;0.22;african
330069d3-00e8-40f4-82ed-44d324c5ecd3.quicktime.0004.jpg;0;0;0;0;0;1;1;2;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/330069d3-00e8-40f4-82ed-44d324c5ecd3.quicktime.0004.jpg;0.19;0.19;asian
323786e1-e203-41b3-92ff-c18f7ecde756.quicktime.0022.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/323786e1-e203-41b3-92ff-c18f7ecde756.quicktime.0022.jpg;0.23;0.23;asian
323786e1-e203-41b3-92ff-c18f7ecde756.quicktime.0015.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/323786e1-e203-41b3-92ff-c18f7ecde756.quicktime.0015.jpg;0.23;0.21;asian
323786e1-e203-41b3-92ff-c18f7ecde756.quicktime.0012.jpg;1;0;0;0;4;-6;-6;0;0;4;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/323786e1-e203-41b3-92ff-c18f7ecde756.quicktime.0012.jpg;0.25;0.2;asian
321072ad-99c8-4b10-8336-227a9101e661.mp4.0038.jpg;1;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/321072ad-99c8-4b10-8336-227a9101e661.mp4.0038.jpg;0.25;0.25;asian
321072ad-99c8-4b10-8336-227a9101e661.mp4.0026.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/321072ad-99c8-4b10-8336-227a9101e661.mp4.0026.jpg;0.25;0.28;european
321072ad-99c8-4b10-8336-227a9101e661.mp4.0025.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/321072ad-99c8-4b10-8336-227a9101e661.mp4.0025.jpg;0.29;0.24;european
290269bb-2a2e-4c8b-94f9-71ab9f6eba32.mp4.0028.jpg;1;0;-1;0;1;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/290269bb-2a2e-4c8b-94f9-71ab9f6eba32.mp4.0028.jpg;0.33;0.29;asian
290269bb-2a2e-4c8b-94f9-71ab9f6eba32.mp4.0027.jpg;1;0;-1;0;1;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/290269bb-2a2e-4c8b-94f9-71ab9f6eba32.mp4.0027.jpg;0.29;0.26;african
290269bb-2a2e-4c8b-94f9-71ab9f6eba32.mp4.0024.jpg;1;0;-1;0;1;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/290269bb-2a2e-4c8b-94f9-71ab9f6eba32.mp4.0024.jpg;0.27;0.3;asian
267601d6-eb66-4d7d-bcd3-e63bab8ac11c.mp4.0037.jpg;1;0;0;0;4;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/267601d6-eb66-4d7d-bcd3-e63bab8ac11c.mp4.0037.jpg;0.23;0.27;asian
267601d6-eb66-4d7d-bcd3-e63bab8ac11c.mp4.0035.jpg;1;0;0;0;-1;0;0;0;0;4;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/267601d6-eb66-4d7d-bcd3-e63bab8ac11c.mp4.0035.jpg;0.21;0.21;asian
267601d6-eb66-4d7d-bcd3-e63bab8ac11c.mp4.0031.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/267601d6-eb66-4d7d-bcd3-e63bab8ac11c.mp4.0031.jpg;0.24;0.2;asian
263601b1-1a05-4216-8acb-39b99a1a6bb5.quicktime.0024.jpg;1;0;0;0;0;-6;-6;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/263601b1-1a05-4216-8acb-39b99a1a6bb5.quicktime.0024.jpg;0.23;0.24;african
263601b1-1a05-4216-8acb-39b99a1a6bb5.quicktime.0008.jpg;1;0;0;0;0;-6;-6;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/263601b1-1a05-4216-8acb-39b99a1a6bb5.quicktime.0008.jpg;0.29;0.29;european
263601b1-1a05-4216-8acb-39b99a1a6bb5.quicktime.0005.jpg;1;0;0;0;0;-6;-6;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/263601b1-1a05-4216-8acb-39b99a1a6bb5.quicktime.0005.jpg;0.32;0.29;european
247626bb-2c75-42be-9e5b-f149c7e08910.mp4.0025.jpg;1;0;0;-1;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/247626bb-2c75-42be-9e5b-f149c7e08910.mp4.0025.jpg;0.24;0.24;european
247626bb-2c75-42be-9e5b-f149c7e08910.mp4.0023.jpg;1;0;0;-1;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/247626bb-2c75-42be-9e5b-f149c7e08910.mp4.0023.jpg;0.29;0.34;european
247626bb-2c75-42be-9e5b-f149c7e08910.mp4.0013.jpg;1;0;0;-1;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/247626bb-2c75-42be-9e5b-f149c7e08910.mp4.0013.jpg;0.23;0.31;european
200522b9-07ca-47b8-a57c-a2285ce7e79b.mp4.0025.jpg;1;0;0;0;0;-2;-2;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/200522b9-07ca-47b8-a57c-a2285ce7e79b.mp4.0025.jpg;0.17;0.16;asian
200522b9-07ca-47b8-a57c-a2285ce7e79b.mp4.0018.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/200522b9-07ca-47b8-a57c-a2285ce7e79b.mp4.0018.jpg;0.29;0.29;asian
200522b9-07ca-47b8-a57c-a2285ce7e79b.mp4.0004.jpg;1;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/200522b9-07ca-47b8-a57c-a2285ce7e79b.mp4.0004.jpg;0.23;0.27;african
176726e0-bb37-4836-a5a4-892b99489b2b.quicktime.0030.jpg;1;1;-1;0;0;-6;-6;2;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/176726e0-bb37-4836-a5a4-892b99489b2b.quicktime.0030.jpg;0.23;0.24;african
176726e0-bb37-4836-a5a4-892b99489b2b.quicktime.0020.jpg;2;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/176726e0-bb37-4836-a5a4-892b99489b2b.quicktime.0020.jpg;0.26;0.25;african
176726e0-bb37-4836-a5a4-892b99489b2b.quicktime.0011.jpg;2;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/176726e0-bb37-4836-a5a4-892b99489b2b.quicktime.0011.jpg;0.27;0.26;african
174529.mp4.0020.jpg;1;0;0;0;0;0;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/174529.mp4.0020.jpg;0.27;0.26;asian
174529.mp4.0019.jpg;1;0;0;0;0;0;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/174529.mp4.0019.jpg;0.27;0.24;asian
174529.mp4.0006.jpg;1;0;0;0;0;0;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/174529.mp4.0006.jpg;0.21;0.2;asian
163805dc-9dc6-4ec3-bd75-4b575ea3db62.mp4.0022.jpg;1;0;-1;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/163805dc-9dc6-4ec3-bd75-4b575ea3db62.mp4.0022.jpg;0.27;0.29;european
163805dc-9dc6-4ec3-bd75-4b575ea3db62.mp4.0020.jpg;1;0;-1;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/163805dc-9dc6-4ec3-bd75-4b575ea3db62.mp4.0020.jpg;0.27;0.24;european
163805dc-9dc6-4ec3-bd75-4b575ea3db62.mp4.0017.jpg;1;0;-1;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/163805dc-9dc6-4ec3-bd75-4b575ea3db62.mp4.0017.jpg;0.29;0.28;european
0982539b-0ca9-4f39-a7bd-7f43a4a0bd38.mp4.0032.jpg;0;1;0;0;0;-5;-5;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0982539b-0ca9-4f39-a7bd-7f43a4a0bd38.mp4.0032.jpg;0.15;0.11;asian
0982539b-0ca9-4f39-a7bd-7f43a4a0bd38.mp4.0014.jpg;0;1;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0982539b-0ca9-4f39-a7bd-7f43a4a0bd38.mp4.0014.jpg;0.31;0.28;african
0982539b-0ca9-4f39-a7bd-7f43a4a0bd38.mp4.0012.jpg;0;1;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0982539b-0ca9-4f39-a7bd-7f43a4a0bd38.mp4.0012.jpg;0.29;0.25;african
0341932a-d068-4302-b781-6f6472b5b72b.mp4.0020.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0341932a-d068-4302-b781-6f6472b5b72b.mp4.0020.jpg;0.14;0.16;african
0341932a-d068-4302-b781-6f6472b5b72b.mp4.0018.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0341932a-d068-4302-b781-6f6472b5b72b.mp4.0018.jpg;0.13;0.13;african
0341932a-d068-4302-b781-6f6472b5b72b.mp4.0013.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0341932a-d068-4302-b781-6f6472b5b72b.mp4.0013.jpg;0.11;0.11;african
0166800f-ad79-46fc-861c-d822e1cefecf.mp4.0007.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0166800f-ad79-46fc-861c-d822e1cefecf.mp4.0007.jpg;0.27;0.31;asian
0166800f-ad79-46fc-861c-d822e1cefecf.mp4.0006.jpg;1;0;0;0;0;-6;-6;0;1;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0166800f-ad79-46fc-861c-d822e1cefecf.mp4.0006.jpg;0.25;0.29;asian
0166800f-ad79-46fc-861c-d822e1cefecf.mp4.0004.jpg;1;0;0;0;0;-6;-6;0;1;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/0166800f-ad79-46fc-861c-d822e1cefecf.mp4.0004.jpg;0.29;0.32;asian
a1e6ae32-86ca-4864-888d-811b085e2d6d.mp4.0021.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1e6ae32-86ca-4864-888d-811b085e2d6d.mp4.0021.jpg;0.31;0.29;european
a1e6ae32-86ca-4864-888d-811b085e2d6d.mp4.0015.jpg;0;0;0;0;0;-6;-6;0;0;4;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1e6ae32-86ca-4864-888d-811b085e2d6d.mp4.0015.jpg;0.31;0.27;european
a1e6ae32-86ca-4864-888d-811b085e2d6d.mp4.0010.jpg;0;0;0;0;0;-6;-6;0;0;4;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1e6ae32-86ca-4864-888d-811b085e2d6d.mp4.0010.jpg;0.31;0.27;european
a1de9164-7d66-4f48-aa81-d4b2a0a6ef1e.mp4.0021.jpg;0;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1de9164-7d66-4f48-aa81-d4b2a0a6ef1e.mp4.0021.jpg;0.24;0.24;european
a1de9164-7d66-4f48-aa81-d4b2a0a6ef1e.mp4.0009.jpg;0;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1de9164-7d66-4f48-aa81-d4b2a0a6ef1e.mp4.0009.jpg;0.29;0.25;european
a1de9164-7d66-4f48-aa81-d4b2a0a6ef1e.mp4.0008.jpg;0;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1de9164-7d66-4f48-aa81-d4b2a0a6ef1e.mp4.0008.jpg;0.29;0.24;european
a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0018.jpg;1;-2;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0018.jpg;0.31;0.29;african
a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0011.jpg;1;-2;0;0;4;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0011.jpg;0.34;0.29;european
a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0004.jpg;2;-2;0;0;4;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a1bdbabf-1e84-4fd2-a9fb-96426e84e646.quicktime.0004.jpg;0.31;0.25;european
