basename;light_lighting;light_background;light_exposure;light_color;emotion;eyes_left;eyes_right;headwear;camera;blur;low_resolution;object;filename;const_left;const_right
3250237d-510e-4c10-8fd4-02232b5c7a3c.mp4.0023.jpg;2;0;-1;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/3250237d-510e-4c10-8fd4-02232b5c7a3c.mp4.0023.jpg;0.31;0.29
3250237d-510e-4c10-8fd4-02232b5c7a3c.mp4.0012.jpg;2;0;-1;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/3250237d-510e-4c10-8fd4-02232b5c7a3c.mp4.0012.jpg;0.33;0.27
3250237d-510e-4c10-8fd4-02232b5c7a3c.mp4.0009.jpg;2;0;-1;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/3250237d-510e-4c10-8fd4-02232b5c7a3c.mp4.0009.jpg;0.31;0.29
32096800-6042-4d59-b210-922978da7721.quicktime.0022.jpg;1;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/32096800-6042-4d59-b210-922978da7721.quicktime.0022.jpg;0.35;0.33
32096800-6042-4d59-b210-922978da7721.quicktime.0014.jpg;1;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/32096800-6042-4d59-b210-922978da7721.quicktime.0014.jpg;0.34;0.29
32096800-6042-4d59-b210-922978da7721.quicktime.0003.jpg;0;0;0;0;-1;-6;-6;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/32096800-6042-4d59-b210-922978da7721.quicktime.0003.jpg;-1.0;-1.0
32035054-7c63-4146-bca7-dfca0dd0f6ba.quicktime.0027.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/32035054-7c63-4146-bca7-dfca0dd0f6ba.quicktime.0027.jpg;0.33;0.33
32035054-7c63-4146-bca7-dfca0dd0f6ba.quicktime.0021.jpg;1;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/32035054-7c63-4146-bca7-dfca0dd0f6ba.quicktime.0021.jpg;0.31;0.36
32035054-7c63-4146-bca7-dfca0dd0f6ba.quicktime.0015.jpg;1;0;0;0;0;0;-6;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/32035054-7c63-4146-bca7-dfca0dd0f6ba.quicktime.0015.jpg;0.22;0.23
30544862-7610-41e8-a326-e3956579f976.quicktime.0004.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/30544862-7610-41e8-a326-e3956579f976.quicktime.0004.jpg;0.25;0.27
30544862-7610-41e8-a326-e3956579f976.quicktime.0002.jpg;1;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/30544862-7610-41e8-a326-e3956579f976.quicktime.0002.jpg;0.26;0.31
30544862-7610-41e8-a326-e3956579f976.quicktime.0001.jpg;1;0;0;0;-1;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/30544862-7610-41e8-a326-e3956579f976.quicktime.0001.jpg;0.27;0.26
29946821-89b5-477b-87eb-b4f900d4f905.mp4.0037.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/29946821-89b5-477b-87eb-b4f900d4f905.mp4.0037.jpg;0.32;0.36
29946821-89b5-477b-87eb-b4f900d4f905.mp4.0012.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/29946821-89b5-477b-87eb-b4f900d4f905.mp4.0012.jpg;0.27;0.33
29946821-89b5-477b-87eb-b4f900d4f905.mp4.0011.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/29946821-89b5-477b-87eb-b4f900d4f905.mp4.0011.jpg;0.31;0.33
29860762-e70e-4e77-8d4b-8bcf8dff65c2.quicktime.0040.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/29860762-e70e-4e77-8d4b-8bcf8dff65c2.quicktime.0040.jpg;0.31;0.29
29860762-e70e-4e77-8d4b-8bcf8dff65c2.quicktime.0036.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/29860762-e70e-4e77-8d4b-8bcf8dff65c2.quicktime.0036.jpg;0.27;0.29
29860762-e70e-4e77-8d4b-8bcf8dff65c2.quicktime.0033.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/29860762-e70e-4e77-8d4b-8bcf8dff65c2.quicktime.0033.jpg;0.31;0.28
28828397-9f13-475a-b14b-10ecb0eb44b6.quicktime.0032.jpg;2;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/28828397-9f13-475a-b14b-10ecb0eb44b6.quicktime.0032.jpg;0.27;0.26
28828397-9f13-475a-b14b-10ecb0eb44b6.quicktime.0030.jpg;2;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/28828397-9f13-475a-b14b-10ecb0eb44b6.quicktime.0030.jpg;0.24;0.27
28828397-9f13-475a-b14b-10ecb0eb44b6.quicktime.0019.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/28828397-9f13-475a-b14b-10ecb0eb44b6.quicktime.0019.jpg;0.24;0.23
28186825-f860-4c3f-9556-bc611805f0ce.mp4.0029.jpg;1;0;-1;0;0;0;0;2;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/28186825-f860-4c3f-9556-bc611805f0ce.mp4.0029.jpg;0.29;0.29
28186825-f860-4c3f-9556-bc611805f0ce.mp4.0025.jpg;1;0;-1;0;0;0;0;2;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/28186825-f860-4c3f-9556-bc611805f0ce.mp4.0025.jpg;0.27;0.24
28186825-f860-4c3f-9556-bc611805f0ce.mp4.0023.jpg;1;0;-1;0;0;0;0;2;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/28186825-f860-4c3f-9556-bc611805f0ce.mp4.0023.jpg;0.29;0.29
2784401e-714c-4d62-8d5c-8dc4f6a268ac.mp4.0031.jpg;1;0;-1;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/2784401e-714c-4d62-8d5c-8dc4f6a268ac.mp4.0031.jpg;0.21;0.19
2784401e-714c-4d62-8d5c-8dc4f6a268ac.mp4.0013.jpg;1;0;-1;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/2784401e-714c-4d62-8d5c-8dc4f6a268ac.mp4.0013.jpg;0.27;0.22
2784401e-714c-4d62-8d5c-8dc4f6a268ac.mp4.0005.jpg;1;0;-1;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/2784401e-714c-4d62-8d5c-8dc4f6a268ac.mp4.0005.jpg;0.26;0.24
2757853e-b290-48a1-bc21-56732033b020.mp4.0026.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/2757853e-b290-48a1-bc21-56732033b020.mp4.0026.jpg;0.29;0.2
2757853e-b290-48a1-bc21-56732033b020.mp4.0015.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/2757853e-b290-48a1-bc21-56732033b020.mp4.0015.jpg;0.31;0.25
2757853e-b290-48a1-bc21-56732033b020.mp4.0001.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/2757853e-b290-48a1-bc21-56732033b020.mp4.0001.jpg;0.29;0.24
27367563-3be2-4efb-a210-77c35fb6ec9d.quicktime.0008.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/27367563-3be2-4efb-a210-77c35fb6ec9d.quicktime.0008.jpg;0.31;0.29
27367563-3be2-4efb-a210-77c35fb6ec9d.quicktime.0005.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/27367563-3be2-4efb-a210-77c35fb6ec9d.quicktime.0005.jpg;0.26;0.22
27367563-3be2-4efb-a210-77c35fb6ec9d.quicktime.0003.jpg;2;0;0;0;0;-6;-6;0;0;4;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/27367563-3be2-4efb-a210-77c35fb6ec9d.quicktime.0003.jpg;0.16;0.23
23440148-7a7e-47e1-968f-7cf1eb120179.mp4.0037.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/23440148-7a7e-47e1-968f-7cf1eb120179.mp4.0037.jpg;0.31;0.27
23440148-7a7e-47e1-968f-7cf1eb120179.mp4.0029.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/23440148-7a7e-47e1-968f-7cf1eb120179.mp4.0029.jpg;0.31;0.29
23440148-7a7e-47e1-968f-7cf1eb120179.mp4.0017.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/23440148-7a7e-47e1-968f-7cf1eb120179.mp4.0017.jpg;0.28;0.27
22688933-1586-47d5-bc33-bd5e304c3c14.quicktime.0035.jpg;0;0;-1;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/22688933-1586-47d5-bc33-bd5e304c3c14.quicktime.0035.jpg;0.23;0.24
22688933-1586-47d5-bc33-bd5e304c3c14.quicktime.0016.jpg;1;0;-1;0;0;0;0;0;0;3;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/22688933-1586-47d5-bc33-bd5e304c3c14.quicktime.0016.jpg;0.26;0.2
22688933-1586-47d5-bc33-bd5e304c3c14.quicktime.0014.jpg;1;0;-1;0;0;-6;0;0;0;4;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/22688933-1586-47d5-bc33-bd5e304c3c14.quicktime.0014.jpg;0.19;0.19
21355013-86fc-4ab0-b9cc-782e6b3eb9a2.quicktime.0024.jpg;1;1;-1;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/21355013-86fc-4ab0-b9cc-782e6b3eb9a2.quicktime.0024.jpg;0.28;0.26
21355013-86fc-4ab0-b9cc-782e6b3eb9a2.quicktime.0009.jpg;1;2;-1;0;0;-6;-6;0;3;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/21355013-86fc-4ab0-b9cc-782e6b3eb9a2.quicktime.0009.jpg;0.23;0.26
21355013-86fc-4ab0-b9cc-782e6b3eb9a2.quicktime.0006.jpg;1;2;-1;0;0;-6;-6;0;3;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/21355013-86fc-4ab0-b9cc-782e6b3eb9a2.quicktime.0006.jpg;0.29;0.33
1293923c-d9cb-46f2-95fd-1d22257b3866.mp4.0039.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/1293923c-d9cb-46f2-95fd-1d22257b3866.mp4.0039.jpg;0.3;0.24
1293923c-d9cb-46f2-95fd-1d22257b3866.mp4.0029.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/1293923c-d9cb-46f2-95fd-1d22257b3866.mp4.0029.jpg;0.27;0.22
1293923c-d9cb-46f2-95fd-1d22257b3866.mp4.0003.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/1293923c-d9cb-46f2-95fd-1d22257b3866.mp4.0003.jpg;0.29;0.21
1023237d-f46b-41d1-b955-01bec39b696a.mp4.0021.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/1023237d-f46b-41d1-b955-01bec39b696a.mp4.0021.jpg;0.31;0.27
1023237d-f46b-41d1-b955-01bec39b696a.mp4.0016.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/1023237d-f46b-41d1-b955-01bec39b696a.mp4.0016.jpg;0.3;0.29
1023237d-f46b-41d1-b955-01bec39b696a.mp4.0010.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/1023237d-f46b-41d1-b955-01bec39b696a.mp4.0010.jpg;0.27;0.29
09185985-c5eb-4957-8290-992c74ea483b.mp4.0031.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/09185985-c5eb-4957-8290-992c74ea483b.mp4.0031.jpg;0.28;0.25
09185985-c5eb-4957-8290-992c74ea483b.mp4.0030.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/09185985-c5eb-4957-8290-992c74ea483b.mp4.0030.jpg;0.26;0.26
09185985-c5eb-4957-8290-992c74ea483b.mp4.0025.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/09185985-c5eb-4957-8290-992c74ea483b.mp4.0025.jpg;0.28;0.27
05028837-734c-4d08-8401-1408ece5efe4.mp4.0038.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/05028837-734c-4d08-8401-1408ece5efe4.mp4.0038.jpg;0.28;0.26
05028837-734c-4d08-8401-1408ece5efe4.mp4.0032.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/05028837-734c-4d08-8401-1408ece5efe4.mp4.0032.jpg;0.27;0.24
05028837-734c-4d08-8401-1408ece5efe4.mp4.0030.jpg;1;0;0;0;0;-5;-5;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/05028837-734c-4d08-8401-1408ece5efe4.mp4.0030.jpg;0.14;0.17
04537622-dc29-46fd-82f4-69222160bfc4.mp4.0023.jpg;1;0;-1;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/04537622-dc29-46fd-82f4-69222160bfc4.mp4.0023.jpg;0.27;0.24
04537622-dc29-46fd-82f4-69222160bfc4.mp4.0017.jpg;1;0;-1;0;4;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/04537622-dc29-46fd-82f4-69222160bfc4.mp4.0017.jpg;0.28;0.26
04537622-dc29-46fd-82f4-69222160bfc4.mp4.0007.jpg;1;0;-1;0;4;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/04537622-dc29-46fd-82f4-69222160bfc4.mp4.0007.jpg;0.31;0.25
04318945-1c9a-44b8-aa88-02ed26d31f82.mp4.0030.jpg;2;1;-1;1;4;0;-6;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/04318945-1c9a-44b8-aa88-02ed26d31f82.mp4.0030.jpg;0.26;0.24
04318945-1c9a-44b8-aa88-02ed26d31f82.mp4.0022.jpg;2;1;-1;1;0;0;-6;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/04318945-1c9a-44b8-aa88-02ed26d31f82.mp4.0022.jpg;0.24;0.24
04318945-1c9a-44b8-aa88-02ed26d31f82.mp4.0009.jpg;1;0;0;0;0;0;-6;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/04318945-1c9a-44b8-aa88-02ed26d31f82.mp4.0009.jpg;0.23;0.24
03956697-a7f5-40a1-8a96-ad7bd269eef0.mp4.0023.jpg;1;0;0;0;0;-6;-6;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/03956697-a7f5-40a1-8a96-ad7bd269eef0.mp4.0023.jpg;0.23;0.21
03956697-a7f5-40a1-8a96-ad7bd269eef0.mp4.0003.jpg;1;0;0;0;0;-6;-6;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/03956697-a7f5-40a1-8a96-ad7bd269eef0.mp4.0003.jpg;0.27;0.23
03956697-a7f5-40a1-8a96-ad7bd269eef0.mp4.0001.jpg;1;0;0;0;0;-6;-6;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/03956697-a7f5-40a1-8a96-ad7bd269eef0.mp4.0001.jpg;0.22;0.22
02787347-ea3e-42e0-91fa-4ac0b8ca0cbe.mp4.0022.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/02787347-ea3e-42e0-91fa-4ac0b8ca0cbe.mp4.0022.jpg;0.29;0.29
02787347-ea3e-42e0-91fa-4ac0b8ca0cbe.mp4.0010.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/02787347-ea3e-42e0-91fa-4ac0b8ca0cbe.mp4.0010.jpg;0.3;0.29
02787347-ea3e-42e0-91fa-4ac0b8ca0cbe.mp4.0008.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/02787347-ea3e-42e0-91fa-4ac0b8ca0cbe.mp4.0008.jpg;0.28;0.33
01358160-9b7b-4eb7-b2d0-72450f90a2b0.quicktime.0020.jpg;1;-2;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/01358160-9b7b-4eb7-b2d0-72450f90a2b0.quicktime.0020.jpg;0.21;0.23
01358160-9b7b-4eb7-b2d0-72450f90a2b0.quicktime.0012.jpg;1;-2;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/01358160-9b7b-4eb7-b2d0-72450f90a2b0.quicktime.0012.jpg;0.17;0.17
01358160-9b7b-4eb7-b2d0-72450f90a2b0.quicktime.0009.jpg;0;-2;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/01358160-9b7b-4eb7-b2d0-72450f90a2b0.quicktime.0009.jpg;0.16;0.19
a9fffa3b-a442-45a9-b4e6-29c2146046b4.mp4.0021.jpg;1;0;0;0;0;0;-6;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9fffa3b-a442-45a9-b4e6-29c2146046b4.mp4.0021.jpg;0.2;0.23
a9fffa3b-a442-45a9-b4e6-29c2146046b4.mp4.0015.jpg;1;0;0;0;0;0;-6;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9fffa3b-a442-45a9-b4e6-29c2146046b4.mp4.0015.jpg;0.24;0.25
a9fffa3b-a442-45a9-b4e6-29c2146046b4.mp4.0011.jpg;1;0;0;0;0;0;-6;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9fffa3b-a442-45a9-b4e6-29c2146046b4.mp4.0011.jpg;0.29;0.29
a9ed4f59-f1b5-4470-81b7-1e4a527ca12a.mp4.0018.jpg;1;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9ed4f59-f1b5-4470-81b7-1e4a527ca12a.mp4.0018.jpg;0.27;0.27
a9ed4f59-f1b5-4470-81b7-1e4a527ca12a.mp4.0015.jpg;1;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9ed4f59-f1b5-4470-81b7-1e4a527ca12a.mp4.0015.jpg;0.24;0.29
a9ed4f59-f1b5-4470-81b7-1e4a527ca12a.mp4.0008.jpg;1;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9ed4f59-f1b5-4470-81b7-1e4a527ca12a.mp4.0008.jpg;0.24;0.27
a9ec8c12-be41-4b1d-88b2-7613a35831ea.mp4.0042.jpg;0;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9ec8c12-be41-4b1d-88b2-7613a35831ea.mp4.0042.jpg;0.28;0.27
a9ec8c12-be41-4b1d-88b2-7613a35831ea.mp4.0036.jpg;0;0;0;0;0;-5;-5;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9ec8c12-be41-4b1d-88b2-7613a35831ea.mp4.0036.jpg;0.27;0.25
a9ec8c12-be41-4b1d-88b2-7613a35831ea.mp4.0032.jpg;0;0;0;0;0;0;0;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9ec8c12-be41-4b1d-88b2-7613a35831ea.mp4.0032.jpg;0.36;0.34
a9e63c25-7254-4a20-bd39-15ef8fa4a44b.quicktime.0005.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9e63c25-7254-4a20-bd39-15ef8fa4a44b.quicktime.0005.jpg;0.25;0.32
a9e63c25-7254-4a20-bd39-15ef8fa4a44b.quicktime.0004.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9e63c25-7254-4a20-bd39-15ef8fa4a44b.quicktime.0004.jpg;0.27;0.33
a9e63c25-7254-4a20-bd39-15ef8fa4a44b.quicktime.0003.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9e63c25-7254-4a20-bd39-15ef8fa4a44b.quicktime.0003.jpg;0.28;0.31
a9cf1759-a8f5-4ec6-971d-bfad2919f979.mp4.0023.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9cf1759-a8f5-4ec6-971d-bfad2919f979.mp4.0023.jpg;0.3;0.26
a9cf1759-a8f5-4ec6-971d-bfad2919f979.mp4.0020.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9cf1759-a8f5-4ec6-971d-bfad2919f979.mp4.0020.jpg;0.29;0.27
a9cf1759-a8f5-4ec6-971d-bfad2919f979.mp4.0004.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9cf1759-a8f5-4ec6-971d-bfad2919f979.mp4.0004.jpg;0.27;0.26
a9c0fd4a-9a9c-42a7-aa64-6ea6bf1b97fe.quicktime.0025.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9c0fd4a-9a9c-42a7-aa64-6ea6bf1b97fe.quicktime.0025.jpg;0.21;0.21
a9c0fd4a-9a9c-42a7-aa64-6ea6bf1b97fe.quicktime.0021.jpg;1;0;0;0;0;-6;-6;0;0;4;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9c0fd4a-9a9c-42a7-aa64-6ea6bf1b97fe.quicktime.0021.jpg;0.19;0.2
a9c0fd4a-9a9c-42a7-aa64-6ea6bf1b97fe.quicktime.0013.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9c0fd4a-9a9c-42a7-aa64-6ea6bf1b97fe.quicktime.0013.jpg;0.2;0.21
a9be9336-915d-4421-b2b3-42c12b772a29.mp4.0005.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9be9336-915d-4421-b2b3-42c12b772a29.mp4.0005.jpg;0.24;0.24
a9be9336-915d-4421-b2b3-42c12b772a29.mp4.0004.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9be9336-915d-4421-b2b3-42c12b772a29.mp4.0004.jpg;0.24;0.24
a9be9336-915d-4421-b2b3-42c12b772a29.mp4.0002.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9be9336-915d-4421-b2b3-42c12b772a29.mp4.0002.jpg;0.23;0.24
a9b96197-38b7-40ba-8233-5088fbe5d32b.quicktime.0023.jpg;1;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9b96197-38b7-40ba-8233-5088fbe5d32b.quicktime.0023.jpg;0.14;0.17
a9b96197-38b7-40ba-8233-5088fbe5d32b.quicktime.0017.jpg;1;0;0;0;0;0;0;0;0;6;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9b96197-38b7-40ba-8233-5088fbe5d32b.quicktime.0017.jpg;0.17;0.17
a9b96197-38b7-40ba-8233-5088fbe5d32b.quicktime.0007.jpg;0;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9b96197-38b7-40ba-8233-5088fbe5d32b.quicktime.0007.jpg;0.23;0.23
a9b63152-e35c-4df6-a277-9c95890e436b.mp4.0032.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9b63152-e35c-4df6-a277-9c95890e436b.mp4.0032.jpg;0.29;0.26
a9b63152-e35c-4df6-a277-9c95890e436b.mp4.0027.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9b63152-e35c-4df6-a277-9c95890e436b.mp4.0027.jpg;0.25;0.28
a9b63152-e35c-4df6-a277-9c95890e436b.mp4.0024.jpg;1;0;0;0;4;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9b63152-e35c-4df6-a277-9c95890e436b.mp4.0024.jpg;0.23;0.28
a9a40448-b2e1-4863-9c6d-7991d168cdc0.quicktime.0028.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/a9a40448-b2e1-4863-9c6d-7991d168cdc0.quicktime.0028.jpg;0.26;0.24
